num__Administrative,num__Administrative_Duration,num__Informational,num__Informational_Duration,num__ProductRelated,num__ProductRelated_Duration,num__BounceRates,num__ExitRates,num__PageValues,num__SpecialDay,num__OperatingSystems,num__Browser,num__Region,num__TrafficType,cat__Month_Aug,cat__Month_Dec,cat__Month_Feb,cat__Month_Jul,cat__Month_June,cat__Month_Mar,cat__Month_May,cat__Month_Nov,cat__Month_Oct,cat__Month_Sep,cat__VisitorType_New_Visitor,cat__VisitorType_Other,cat__VisitorType_Returning_Visitor,bool__Weekend,Revenue
0.2055996683146052,0.19910177409818144,-0.39578211082483555,-0.2445892424564563,1.5258499312087068,1.2922444740835017,-0.40394057565352914,-0.2792119748686755,-0.3202676987418157,-0.31149917528110427,-0.13891864825917263,1.5196960347030497,2.4405962488282538,-0.5158540327058004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.39699582366437736,-0.45234111404466903,-0.39578211082483555,-0.2445892424564563,-0.3084558929644846,-0.5039118107618721,0.309475605039354,0.3923747477432813,-0.3202676987418157,-0.31149917528110427,0.9503449021609227,-0.21168323144512324,0.35362558474708666,-0.017725380859494475,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
-0.0956980776748861,-0.26442489631115446,-0.39578211082483555,-0.2445892424564563,-0.5836017665904633,-0.5712190570106257,-0.4588646735989306,-0.37451254783156446,-0.3202676987418157,-0.31149917528110427,-0.13891864825917263,-0.21168323144512324,0.35362558474708666,-0.5158540327058004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.109492906283079,0.14546445386403872,-0.39578211082483555,-0.2445892424564563,-0.46895765257963884,-0.5422533704926796,-0.3450364750647814,-0.06775762960162617,-0.3202676987418157,-0.31149917528110427,-0.13891864825917263,-0.21168323144512324,-0.8985568137016136,-0.26678970678264746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.2055996683146052,-0.19065038120095987,-0.39578211082483555,-0.2445892424564563,-0.21674060175582505,-0.3666783592663588,-0.4588646735989306,-0.2586273496834785,-0.3202676987418157,-0.31149917528110427,0.9503449021609227,-0.21168323144512324,-0.06376854806914672,1.7257249006025763,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.39699582366437736,0.1423093171831637,-0.39578211082483555,-0.2445892424564563,-0.3313847157666495,-0.4499413014495847,-0.4588646735989306,-0.7579561956189874,-0.3202676987418157,-0.31149917528110427,0.9503449021609227,-0.21168323144512324,-0.06376854806914672,-0.5158540327058004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.39699582366437736,0.2091239723773022,-0.39578211082483555,-0.2445892424564563,-0.5377441209861336,-0.48573623531571053,-0.4588646735989306,-0.7342868429760703,-0.3202676987418157,-0.31149917528110427,-0.13891864825917263,-0.21168323144512324,0.35362558474708666,-0.5158540327058004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
-0.6982935696538687,-0.45234111404466903,-0.39578211082483555,-0.2445892424564563,-0.5836017665904633,-0.5921707289946735,-0.4588646735989306,-0.20409315563170807,-0.3202676987418157,3.663439847969623,-0.13891864825917263,-0.21168323144512324,-0.8985568137016136,2.2238535524488823,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.6982935696538687,-0.45234111404466903,-0.39578211082483555,-0.2445892424564563,-0.6294594121947931,-0.562576492317206,-0.4588646735989306,0.13674564921833277,-0.3202676987418157,-0.31149917528110427,0.9503449021609227,-0.21168323144512324,-0.8985568137016136,0.48040327098681146,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.6982935696538687,-0.45234111404466903,-0.39578211082483555,-0.2445892424564563,-0.652388234996958,-0.6089320665819118,0.907073606365489,1.8409396325678806,-0.3202676987418157,-0.31149917528110427,0.9503449021609227,-0.21168323144512324,-0.06376854806914672,-0.7649183586289534,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0.5068974143040964,0.7781621191140485,-0.39578211082483555,-0.2445892424564563,-0.3772423613709793,-0.44401247708502994,-0.4588646735989306,-0.25652988225458945,-0.3202676987418157,-0.31149917528110427,-0.13891864825917263,-0.21168323144512324,1.1884138503795534,-0.5158540327058004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.6982935696538687,-0.45234111404466903,-0.39578211082483555,-0.2445892424564563,0.5628393735177812,1.234715298247476,-0.3673955869546375,-0.4402457504380735,-0.3202676987418157,-0.31149917528110427,-0.13891864825917263,2.6739488788018315,0.7710197175633201,-0.7649183586289534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0.8081951602935877,0.05712063181063712,-0.39578211082483555,-0.2445892424564563,1.7092805136260258,0.9398622377078001,-0.42092194075421413,-0.6784167312554084,-0.21723452555566516,-0.31149917528110427,2.0396084525810183,-0.21168323144512324,-0.06376854806914672,0.48040327098681146,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.2055996683146052,0.030673164129623957,1.172717182536425,0.11603407669966209,-0.46895765257963884,-0.54520406427964,-0.30125640500982376,-0.4138401030238895,-0.3202676987418157,-0.31149917528110427,-1.228182198679268,-0.7888096534945143,-0.8985568137016136,-0.5158540327058004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.0956980776748861,0.24921276549378532,-0.39578211082483555,-0.2445892424564563,-0.5836017665904633,-0.554894212572262,0.5655890312521157,0.00893109995585834,-0.3202676987418157,-0.31149917528110427,0.9503449021609227,-0.21168323144512324,0.7710197175633201,-0.26678970678264746,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
-0.6982935696538687,-0.45234111404466903,-0.39578211082483555,-0.2445892424564563,-0.1250253105471655,-0.4304936601669781,0.880805547941255,0.8839691774221798,-0.3202676987418157,3.663439847969623,-0.13891864825917263,-0.21168323144512324,-0.06376854806914672,2.2238535524488823,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.6982935696538687,-0.45234111404466903,-0.39578211082483555,-0.2445892424564563,-0.6294594121947931,-0.6215030697723405,3.6389501458052544,3.204294831517716,-0.3202676987418157,-0.31149917528110427,0.9503449021609227,-0.21168323144512324,-0.8985568137016136,-0.26678970678264746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.39699582366437736,-0.37439068298484074,-0.39578211082483555,-0.2445892424564563,-0.6065305893926282,-0.5731396269442427,-0.4588646735989306,-0.544931940031421,-0.3202676987418157,-0.31149917528110427,-0.13891864825917263,0.9425696126536587,-0.8985568137016136,-0.7649183586289534,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.39699582366437736,-0.1438801225650629,-0.39578211082483555,-0.2445892424564563,-0.5148152981839687,-0.12411037687104506,-0.4588646735989306,0.06857789642845574,-0.3202676987418157,-0.31149917528110427,-1.228182198679268,3.2510753008512228,0.7710197175633201,1.7257249006025763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.39699582366437736,-0.4300695623132895,-0.39578211082483555,-0.2445892424564563,0.1271917402766483,0.057824963275605684,-0.17429419775263175,-0.07154472357045352,-0.3202676987418157,3.663439847969623,-0.13891864825917263,-0.21168323144512324,0.35362558474708666,-0.5158540327058004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.109492906283079,0.530947894895736,1.172717182536425,1.200732452357477,0.31062232269396745,-0.20803928287635026,-0.4588646735989306,-0.7987480760889748,-0.3202676987418157,-0.31149917528110427,-0.13891864825917263,1.5196960347030497,1.6058079831957868,-0.5158540327058004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.6982935696538687,-0.45234111404466903,-0.39578211082483555,-0.2445892424564563,-0.19381177895366017,0.1875432495951167,0.7407854693603647,1.0149781088004777,-0.3202676987418157,-0.31149917528110427,0.9503449021609227,-0.21168323144512324,2.0232021160120204,2.2238535524488823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0
-0.0956980776748861,-0.35768701918630613,-0.39578211082483555,-0.2445892424564563,-0.26259824736015486,0.11998969653810213,-0.19868594872735681,0.0296248889912894,1.4349132057821123,-0.31149917528110427,0.9503449021609227,0.3654431906042677,-0.8985568137016136,1.4766605746794232,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.39699582366437736,-0.22684165276445153,-0.39578211082483555,-0.2445892424564563,-0.5606729437882985,-0.5324584638401372,-0.4588646735989306,-0.544931940031421,-0.3202676987418157,-0.31149917528110427,-0.13891864825917263,0.9425696126536587,-0.8985568137016136,-0.5158540327058004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.39699582366437736,-0.4133658985147549,-0.39578211082483555,-0.2445892424564563,0.42526643670479186,0.5993128195014312,0.0289704278518674,-0.24364237192794605,-0.3202676987418157,-0.31149917528110427,0.9503449021609227,-0.21168323144512324,-0.06376854806914672,-0.26678970678264746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.5068974143040964,-0.055907493226113845,-0.39578211082483555,-0.2445892424564563,-0.5836017665904633,-0.5278490960036467,-0.4588646735989306,-0.5828029206203508,-0.3202676987418157,-0.31149917528110427,-1.228182198679268,-0.7888096534945143,-0.8985568137016136,0.23133894506365849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.6982935696538687,-0.45234111404466903,-0.39578211082483555,-0.2445892424564563,-0.05623884214067082,-0.3656783931082455,-0.1661636209240814,-0.44119840851212844,-0.3202676987418157,-0.31149917528110427,-1.228182198679268,3.2510753008512228,-0.8985568137016136,1.7257249006025763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
-0.0956980776748861,-0.2017861570666496,-0.39578211082483555,-0.2445892424564563,-0.5377441209861336,-0.5843138520006556,-0.0035519204404820797,0.023132707451543142,-0.3202676987418157,-0.31149917528110427,-0.13891864825917263,-0.21168323144512324,-0.8985568137016136,2.2238535524488823,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.8081951602935877,0.23250910169525071,0.3884675358557948,-0.1579689354042514,-0.1250253105471655,-0.13220296017488356,-0.15532283133027353,-0.1788458352390882,-0.3202676987418157,-0.31149917528110427,-1.228182198679268,-0.7888096534945143,-0.06376854806914672,-0.26678970678264746,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.39699582366437736,-0.1795146053352701,-0.39578211082483555,-0.2445892424564563,1.8468534504390153,0.5505354959464364,-0.37827833817219597,-0.4945905744536567,-0.3202676987418157,-0.31149917528110427,-1.228182198679268,-0.7888096534945143,0.35362558474708666,-0.5158540327058004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.5068974143040964,-0.20735404499949447,-0.39578211082483555,-0.2445892424564563,1.3424193487913876,3.0198829711665627,-0.41480214116847136,-0.5787492770779095,-0.3202676987418157,-0.31149917528110427,2.0396084525810183,-0.7888096534945143,-0.8985568137016136,-0.26678970678264746,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.6982935696538687,-0.45234111404466903,-0.39578211082483555,-0.2445892424564563,-0.1020964877450006,0.3413048266645974,0.631259136334552,0.26521565193975283,-0.3202676987418157,-0.31149917528110427,0.9503449021609227,-0.21168323144512324,-0.4811626808853801,-0.26678970678264746,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2.9172793822200265,6.653755403095612,-0.39578211082483555,-0.2445892424564563,1.9844263872520047,1.0625782206874277,-0.4588646735989306,-0.774394291872503,0.8896963093297853,-0.31149917528110427,0.9503449021609227,-0.21168323144512324,2.0232021160120204,-0.26678970678264746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1.109492906283079,0.06616844970151003,-0.39578211082483555,-0.2445892424564563,-0.05623884214067082,-0.39934987276648337,-0.4588646735989306,-0.462660516366086,-0.3202676987418157,-0.31149917528110427,-1.228182198679268,3.2510753008512228,-0.8985568137016136,-0.7649183586289534,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.4107906522725702,0.3004373344759581,3.525466122578316,2.7983173261349585,0.8379852471437599,1.4603255090834897,-0.18198528394180094,-0.49704187345556,-0.3202676987418157,-0.31149917528110427,0.9503449021609227,-0.21168323144512324,-0.8985568137016136,2.2238535524488823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0
2.0133861442515526,0.9544838728060776,0.3884675358557948,-0.2445892424564563,0.815056424341595,-0.065920360158636,0.005933762770697023,-0.27291965438331994,-0.31316488136366993,-0.31149917528110427,0.9503449021609227,-0.21168323144512324,-0.8985568137016136,2.2238535524488823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
-0.6982935696538687,-0.45234111404466903,-0.39578211082483555,-0.2445892424564563,-0.4231000069753091,-0.44616376485584025,-0.4588646735989306,-0.25652988225458945,-0.3202676987418157,-0.31149917528110427,-0.13891864825917263,-0.21168323144512324,-0.8985568137016136,-0.5158540327058004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.39699582366437736,-0.45234111404466903,-0.39578211082483555,-0.2445892424564563,-0.5606729437882985,-0.5784473838451222,0.7119395575895401,1.4514095786465462,-0.3202676987418157,-0.31149917528110427,0.9503449021609227,-0.21168323144512324,-0.4811626808853801,-0.017725380859494475,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.2055996683146052,0.984173972629309,1.172717182536425,0.0002457070686534847,-0.14795413334933039,0.09337452572086637,0.15092920321456696,-0.15540188611008635,-0.14856919877618602,-0.31149917528110427,-1.228182198679268,-0.7888096534945143,-0.06376854806914672,1.4766605746794232,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
-0.0956980776748861,-0.35768701918630613,-0.39578211082483555,-0.2445892424564563,-0.5836017665904633,-0.6030655984263784,0.053362178826592534,0.6480038462682298,-0.3202676987418157,-0.31149917528110427,-0.13891864825917263,-0.21168323144512324,1.6058079831957868,-0.7649183586289534,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.2055996683146052,-0.12661966997324378,-0.39578211082483555,-0.2445892424564563,-0.3313847157666495,-0.4739683795338773,-0.31423590562510095,-0.5248826021785352,-0.3202676987418157,-0.31149917528110427,-1.228182198679268,-0.7888096534945143,-0.06376854806914672,-0.017725380859494475,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.6982935696538687,-0.45234111404466903,-0.39578211082483555,-0.2445892424564563,-0.26259824736015486,-0.4227677311228605,-0.40032445896614594,-0.28248607236258305,-0.3202676987418157,4.6571746037823045,0.9503449021609227,-0.21168323144512324,-0.8985568137016136,-0.5158540327058004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0.8081951602935877,0.19353388616533657,-0.39578211082483555,-0.2445892424564563,-0.010381196536341042,0.08575117239624003,-0.19448951999432365,-0.3976016224208301,-0.3202676987418157,-0.31149917528110427,0.9503449021609227,-0.21168323144512324,2.0232021160120204,-0.5158540327058004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.0956980776748861,-0.185082493268115,-0.39578211082483555,-0.2445892424564563,0.44819525950695677,0.2539494492861079,-0.4363492095846402,-0.549698931911042,-0.3202676987418157,-0.31149917528110427,-0.13891864825917263,-0.21168323144512324,-0.8985568137016136,0.48040327098681146,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
-0.39699582366437736,-0.04170937899735943,-0.39578211082483555,-0.2445892424564563,0.31062232269396745,0.7792938809203501,-0.4410480918817546,-0.4739143727002042,-0.3202676987418157,-0.31149917528110427,-1.228182198679268,-0.7888096534945143,2.0232021160120204,-0.7649183586289534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
